Name,X,Y,Z,DeltaX,Deltay,Alpha,Kuant
R7,0.3195895,0.3890931,1.309782,0.0063813,-0.0066363,313.8777843,7
R7,0.3240521,0.3828372,1.310458,0.0044626,-0.0062559,305.5018811,7
R7,0.3299052,0.3779908,1.309436,0.0058531,-0.0048464,320.3750506,8
R7,0.336044,0.3703634,1.309294,0.0061388,-0.0076274,308.828335,7
R7,0.3532346,0.3382795,1.308742,0.0171906,-0.0320839,298.1824703,7
R7,0.3582879,0.3336459,1.309564,0.0050533,-0.0046336,317.4808771,8
R7,0.3498386,0.2939657,1.307343,-0.0084493,-0.0396802,257.9792607,6
R7,0.3504811,0.2886125,1.307988,0.0006425,-0.0053532,276.8439973,7
R7,0.3511994,0.2828489,1.306724,0.0007183,-0.0057636,277.1039711,7
R7,0.3530167,0.277128,1.307469,0.0018173,-0.0057209,287.6229608,7
R7,0.3534141,0.2714534,1.307651,0.0003974,-0.0056746,274.0059614,7
R8,-0.005488254,0.2393809,1.275487,-0.358902354,-0.0320725,185.1065439,5
R8,-0.005162968,0.238872,1.275055,0.000325286,-0.0005089,302.5864836,7
R8,-0.007060491,0.240553,1.275041,-0.001897523,0.001681,138.4625313,4
R8,0.000877313,0.294269,1.275638,0.007937804,0.053716,81.59403408,2
R8,0.004201986,0.3076157,1.272589,0.003324673,0.0133467,76.01225915,2
R8,0.006701036,0.3166865,1.273322,0.00249905,0.0090708,74.5968566,2
R8,0.009914814,0.3239923,1.271733,0.003213778,0.0073058,66.25559124,2
R8,0.01120134,0.3287334,1.271111,0.001286526,0.0047411,74.81803476,2
R8,0.04871185,0.3857202,1.279105,0.03751051,0.0569868,56.64582605,2
R8,0.06942841,0.4021803,1.278712,0.02071656,0.0164601,38.4684862,1
R8,0.07530875,0.4063322,1.279653,0.00588034,0.0041519,35.22456232,1
R8,0.0814484,0.4122659,1.279571,0.00613965,0.0059337,44.02273011,2
R8,0.08763719,0.4171834,1.278815,0.00618879,0.0049175,38.47001522,1
R8,0.09388684,0.4228642,1.278764,0.00624965,0.0056808,42.27017516,1
R8,0.0997132,0.4282332,1.279402,0.00582636,0.005369,42.66061706,1
R8,0.1268804,0.4397235,1.275723,0.0271672,0.0114903,22.92581176,1
R8,0.1615254,0.4521356,1.273386,0.034645,0.0124121,19.71083805,1
R8,0.1704712,0.4716812,1.275996,0.0089458,0.0195456,65.40696613,2
R8,0.177141,0.4718896,1.275381,0.0066698,0.0002084,1.789642422,1
R8,0.1836397,0.4721999,1.275839,0.0064987,0.0003103,2.733683297,1
R8,0.1889199,0.4636007,1.275294,0.0052802,-0.0085992,301.551334,7
