Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R7,0.4348671,0.1569204,1.399234,-0.0391381,-0.1671371,256.8206521,6
R7,0.464028,0.1667424,1.399194,0.0291609,0.009822,18.61459981,1
R8,-0.005898504,0.3206297,1.444978,-0.469926504,0.1538873,161.8678794,4
R8,-0.01205115,0.336634,1.443786,-0.006152646,0.0160043,111.0286098,3
R8,-0.01810635,0.334228,1.43917,-0.0060552,-0.002406,201.6701232,5
R8,-0.02110983,0.3314849,1.437897,-0.00300348,-0.0027431,222.4056781,5
R8,-0.02381863,0.329946,1.437489,-0.0027088,-0.0015389,209.6013981,5
R8,-0.02734406,0.3286807,1.436207,-0.00352543,-0.0012653,199.743396,5
R8,-0.03437995,0.3227795,1.431785,-0.00703589,-0.0059012,219.9875123,5
R8,-0.04362126,0.3121013,1.428086,-0.00924131,-0.0106782,229.1258736,6
R8,-0.04375306,0.3064037,1.424864,-0.0001318,-0.0056976,268.674839,6
R8,-0.04271153,0.2874555,1.417077,0.00104153,-0.0189482,273.146224,7
R8,-0.04316827,0.2759295,1.413308,-0.00045674,-0.011526,267.7307314,6
R8,-0.04258596,0.2646486,1.409221,0.00058231,-0.0112809,272.9549344,7
R8,-0.04305332,0.2479728,1.40494,-0.00046736,-0.0166758,268.3946349,6
R8,-0.04210366,0.2317617,1.401055,0.00094966,-0.0162111,273.3526038,7
R8,-0.03895009,0.1496993,1.388864,0.00315357,-0.0820624,272.2007324,7
R8,0.03024157,0.05764532,1.392178,0.06919166,-0.09205398,306.9300701,7
R8,0.02787832,0.04052246,1.396533,-0.00236325,-0.01712286,262.1418394,6
R8,0.03806307,0.0349996,1.399878,0.01018475,-0.00552286,331.5304574,8
R8,0.04795722,0.03205872,1.401796,0.00989415,-0.00294088,343.446249,8
R8,0.05390294,0.03217232,1.403763,0.00594572,0.0001136,1.094570333,1
R8,0.06576968,0.03424234,1.40897,0.01186674,0.00207002,9.895044149,1
