Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R8,0.6481838,0.04859116,1.354374,-0.0015359,-0.01721705,264.9022476,6
R8,0.6100214,-0.01459118,1.359714,-0.0381624,-0.06318234,238.8678466,6
R8,0.6031771,-0.02334675,1.35929,-0.0068443,-0.00875557,231.9849721,6
R8,0.5939567,-0.03232769,1.361779,-0.0092204,-0.00898094,224.2462502,6
R8,0.5855553,-0.04017626,1.363709,-0.0084014,-0.00784857,223.0515278,5
R8,0.546974,-0.05895473,1.372754,-0.0385813,-0.01877847,205.9533291,5
R8,0.5243084,-0.06801494,1.377964,-0.0226656,-0.00906021,201.7882677,5
R8,0.5071778,-0.06961062,1.381658,-0.0171306,-0.00159568,185.3216278,5
R8,0.4925087,-0.07226738,1.384452,-0.0146691,-0.00265676,190.2657128,5
R8,0.478121,-0.07259875,1.387423,-0.0143877,-0.00033137,181.3193732,5
R8,0.3898094,-0.04447963,1.401824,-0.0883116,0.02811912,162.3381086,4
R8,0.3393042,-0.01996582,1.414018,-0.0505052,0.02451381,154.1093621,4
R8,0.2529049,0.02958681,1.422953,-0.0863993,0.04955263,150.1644158,4
R8,0.2225773,0.03140699,1.427286,-0.0303276,0.00182018,176.5653832,4
R8,0.2106134,0.03989944,1.427821,-0.0119639,0.00849245,144.6313587,4
R8,0.2009154,0.05055164,1.428432,-0.009698,0.0106522,132.3154259,3
R8,0.1929149,0.06341431,1.429514,-0.0080005,0.01286267,121.8813528,3
R8,0.1865873,0.07717691,1.429429,-0.0063276,0.0137626,114.6914476,3
R8,0.1806159,0.08978482,1.429192,-0.0059714,0.01260791,115.3433257,3
R8,0.1743435,0.1050462,1.430822,-0.0062724,0.01526138,112.342575,3
R8,0.1693886,0.1153411,1.429516,-0.0049549,0.0102949,115.7013521,3
R8,0.1337815,0.2792977,1.429332,-0.0356071,0.1639566,102.2528809,3
R8,0.133549,0.2759823,1.426874,-0.0002325,-0.0033154,265.9885698,6
R8,0.135917,0.2658115,1.42304,0.002368,-0.0101708,283.1063095,7
R8,0.139774,0.2967051,1.424958,0.003857,0.0308936,82.88356641,2
R9,0.2524185,0.3754788,1.394669,0.1126445,0.0787737,34.96557249,1
R9,0.2697209,0.3689004,1.392856,0.0173024,-0.0065784,339.1831168,8
R9,0.3076562,0.3605733,1.386421,0.0379353,-0.0083271,347.619475,8
R9,0.3223844,0.3587424,1.38368,0.0147282,-0.0018309,352.9137693,8
R9,0.338617,0.3549644,1.379824,0.0162326,-0.003778,346.8981395,8
R9,0.3541546,0.3525477,1.376629,0.0155376,-0.0024167,351.1591216,8
R9,0.3695091,0.3479298,1.373848,0.0153545,-0.0046179,343.2612234,8
R9,0.4201926,0.3292907,1.369143,0.0506835,-0.0186391,339.8087595,8
R9,0.5003713,0.2119794,1.365041,0.0801787,-0.1173113,304.3514169,7
R9,0.5054492,0.1964813,1.364534,0.0050779,-0.0154981,288.1412078,7
R9,0.508643,0.1802736,1.363874,0.0031938,-0.0162077,281.1475664,7
R9,0.515985,0.164726,1.363077,0.007342,-0.0155476,295.2779566,7
R9,0.5209882,0.1467218,1.362097,0.0050032,-0.0180042,285.5301181,7
R9,0.5252616,0.1307874,1.361283,0.0042734,-0.0159344,285.0127155,7
R9,0.5248684,0.1118729,1.360354,-0.0003932,-0.0189145,268.8090906,6
R9,0.5256627,0.09309471,1.360182,0.0007943,-0.01877819,272.4221144,7
R9,0.5260698,0.07736484,1.35909,0.0004071,-0.01572987,271.4825238,7
R9,0.5083811,0.001013709,1.355429,-0.0176887,-0.076351131,256.9560834,6
R9,0.5060756,-0.01169662,1.354152,-0.0023055,-0.012710329,259.7190193,6
R9,0.4427485,-0.08279685,1.336263,-0.0633271,-0.07110023,228.3093877,6
R9,0.4364304,-0.09108279,1.334739,-0.0063181,-0.00828594,232.6741702,6
R9,0.4267778,-0.09968629,1.332359,-0.0096526,-0.0086035,221.7110737,5
R9,0.4148692,-0.1079398,1.333393,-0.0119086,-0.00825351,214.7247226,5
R9,0.3991889,-0.1162217,1.335574,-0.0156803,-0.0082819,207.8417729,5
R9,0.1774159,-0.03446608,1.364323,-0.221773,0.08175562,159.7638181,4
R9,0.1607954,-0.01862464,1.365528,-0.0166205,0.01584144,136.3747879,4
R9,0.1480013,-0.002469812,1.365347,-0.0127941,0.016154828,128.3780823,3
R9,0.1350061,0.01243104,1.364876,-0.0129952,0.014900852,131.0920474,3
R9,0.1233013,0.02503851,1.3653,-0.0117048,0.01260747,132.8736895,3
R9,0.1132477,0.03777434,1.364071,-0.0100536,0.01273583,128.2873844,3
R9,0.1040423,0.05225482,1.362431,-0.0092054,0.01448048,122.444568,3
R9,0.06753015,0.1343288,1.360457,-0.03651215,0.08207398,113.9827873,3
R9,0.06424326,0.1465792,1.358817,-0.00328689,0.0122504,105.0192215,3
R9,0.06141879,0.1589463,1.356939,-0.00282447,0.0123671,102.8648934,3
R9,0.05829663,0.1703571,1.355669,-0.00312216,0.0114108,105.3024215,3
R9,0.06403479,0.2430661,1.346896,0.00573816,0.072709,85.48759677,2
R9,0.06759664,0.2517008,1.344974,0.00356185,0.0086347,67.58364696,2
R9,0.07368914,0.2651349,1.343998,0.0060925,0.0134341,65.60522818,2
R9,0.0796421,0.2740437,1.343422,0.00595296,0.0089088,56.24870993,2
R9,0.0874759,0.2866256,1.342535,0.0078338,0.0125819,58.09259273,2
